Chủ đề,Từ khoá tổng,Nhóm từ khóa,Key có AIO,TOP lên AIO,Trang đích dự kiến,Volume,Phương án,URL Đúng,URL SERP,Index,Đánh giá LP,Now,2026-07-09 00:00:00,2026-07-02 00:00:00,2026-06-30 00:00:00,2026-06-28 00:00:00,2026-06-25 00:00:00,2026-06-21 00:00:00,2026-06-06 00:00:00,2026-06-02 00:00:00,2026-05-26 00:00:00,2026-05-22 00:00:00,2026-05-14 00:00:00,2026-05-12 00:00:00,2026-05-06 00:00:00,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thán thư,bệnh thán thư là gì,No,,Blog,590,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/benh-than-thu-la-gi,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-than-thu-la-gi,#N/A,Sai,14,14,15,14,13,14,18,25,14,-,-,-,-,-,,,,,,,,,,,,,,,,
Đất & môi trường,cải tạo đất,cải tạo đất,Yes,,Blog,480,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cai-tao-dat,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cai-tao-dat,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cai-tao-dat,Đúng,14,14,28,-,28,25,27,-,14,18,16,16,-,37,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,50,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/cham-soc-cay-lua,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,14,14,-,-,-,-,-,-,14,1,3,3,1,3,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,lép vàng,lép vàng,Yes,,Blog,50,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/bien-phap-phong-tru-benh-lem-lep-hat-lua,#N/A,Sai,14,14,15,14,15,17,13,27,14,13,11,11,9,8,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc đạo ôn lúa,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,30,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,14,14,14,12,15,5,3,4,14,-,4,4,5,4,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,nứt thân,xì mủ,No,,Blog,30,Viết mới,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,Đúng,14,14,15,14,18,18,20,-,14,-,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc đuổi chuột sinh học,thuốc chuột dạng viên,Yes,,Sản phẩm,40,Tối ưu content,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,Đúng,15,15,13,12,12,12,-,9,15,1,2,2,1,2,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc trị bệnh đạo ôn trên lúa,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,70,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,15,15,15,15,10,13,14,15,15,-,4,4,4,6,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc trị đạo ôn lúa,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,90,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,15,15,13,14,15,18,12,17,15,41,-,-,-,-,,,,,,,,,,,,,,,,
Ốc bươu vàng,thuốc trừ ốc,thuốc trừ ốc,No,,Sản phẩm,110,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-oc/pisana-700wp,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-oc,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-oc/pisana-700wp,Sai,15,15,16,16,17,6,19,18,15,2,24,24,23,13,,,,,,,,,,,,,,,,
Bệnh lý – Cà phê,cách trị rỉ sắt trên cây cà phê,cách trị rỉ sắt trên cây cà phê,Yes,,Blog,70,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,Đúng,16,16,13,12,14,13,11,18,16,-,27,27,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Cà phê,bệnh rỉ sắt trên cây cà phê,cách trị rỉ sắt trên cây cà phê,Yes,,Blog,40,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,#N/A,Sai,16,16,14,13,16,18,19,22,16,-,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,flocoumafen là gì,flocoumafen là gì,Yes,,Blog,20,Viết mới,,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,#N/A,Sai,16,16,12,12,11,13,10,15,16,-,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,mua thuốc diệt chuột ở đâu tphcm,mua thuốc diệt chuột ở đâu,Yes,,Blog,90,Viết mới,,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,#N/A,Sai,16,16,15,14,15,-,9,15,16,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,nấm hồng,nấm hồng,Yes,,Blog,390,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/nam-hong,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/nam-hong,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/nam-hong,Đúng,16,16,21,20,43,46,48,39,16,10,6,6,7,6,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,bệnh rỉ sắt cà phê,rỉ sắt cà phê,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,Đúng,16,16,14,10,13,17,18,22,16,2,3,3,3,3,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa giai đoạn trổ bông,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/cham-soc-cay-lua,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,17,17,18,-,-,-,19,-,17,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc đặc trị đạo ôn,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,70,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,17,17,17,10,15,12,11,12,17,40,12,12,16,14,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,vàng lùn xoắn lá lúa,bệnh vàng lùn trên lúa,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,Đúng,18,18,-,25,26,30,26,21,18,1,41,41,3,4,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc diệt chuột trong nhà,các loại thuốc diệt chuột,Yes,,Blog,210,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,Sai,18,18,16,-,17,17,18,20,18,5,5,5,-,36,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,rỉ sắt cà phê,rỉ sắt cà phê,Yes,,Blog,170,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,Đúng,18,18,17,17,18,19,19,23,18,-,39,39,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc bả chuột,thuốc chuột dạng viên,Yes,4,Sản phẩm,110,Tối ưu content,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,Đúng,18,18,8,11,13,8,12,8,18,48,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc trừ bệnh đạo ôn lúa,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,40,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,18,18,16,16,16,17,47,24,18,-,-,-,ND,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,thuốc trị phấn trắng trên dưa,thuốc trị phấn trắng trên dưa,Yes,,Blog,10,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/ray-phan-trang-bien-phap-phong-tru,#N/A,Sai,18,18,21,25,19,27,25,25,18,24,13,13,26,-,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa giai đoạn đẻ nhánh,kỹ thuật chăm sóc lúa gieo sạ,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/cham-soc-cay-lua,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,Sai,19,19,18,18,21,21,20,23,19,36,20,20,46,46,,,,,,,,,,,,,,,,
Phân bón lá,phân bón qua lá,phân bón lá là gì,Yes,,Blog,30,Viết mới,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-phan-bon-la,#N/A,Sai,19,19,-,-,-,-,-,-,19,29,45,45,-,-,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,thuốc trừ nhện đỏ sinh học,thuốc diệt nhện,Yes,,Sản phẩm,50,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/nilmite-550sc,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/nilmite-550sc,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau/nilmite-550sc,Đúng,19,19,24,19,21,-,-,-,19,-,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc đuổi chuột,thuốc đuổi chuột,Yes,,Blog,1900,Viết mới,,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,#N/A,Sai,19,19,15,9,8,23,19,35,19,1,2,2,2,2,,,,,,,,,,,,,,,,
Chuột & động vật hại,các loại thuốc diệt chuột,các loại thuốc diệt chuột,Yes,6,Blog,90,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,Sai,20,20,12,20,7,8,11,21,20,2,2,2,2,4,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc trị bệnh rỉ sắt trên cây cà phê,thuốc đặc trị rỉ sắt,Yes,,Sản phẩm,90,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,Sai,20,20,17,-,20,19,-,23,20,-,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc diệt chuột hiệu quả,các loại thuốc diệt chuột,Yes,,Blog,40,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,Sai,21,21,22,19,23,19,6,18,21,2,2,2,2,4,,,,,,,,,,,,,,,,
Chuột & động vật hại,mua thuốc diệt chuột ở đâu,mua thuốc diệt chuột ở đâu,Yes,3,Blog,210,Viết mới,,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,#N/A,Sai,21,21,13,15,21,12,10,10,21,-,-,-,-,-,,,,,,,,,,,,,,,,
Thuốc BVTV,thuốc trị nấm cây trồng,thuốc trừ nấm bệnh,Yes,,Sản phẩm,110,Tối ưu content,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh,#N/A,Sai,21,21,22,44,22,21,23,-,21,5,6,6,7,6,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,thành phần thuốc trừ sâu,thuốc trừ sâu là gì,Yes,,Blog,40,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau,#N/A,Sai,21,21,14,15,16,17,19,28,21,-,17,17,18,-,,,,,,,,,,,,,,,,
Sâu hại – Cây trồng cạn,biện pháp phòng trừ sâu đục thân ngô,biện pháp phòng trừ sâu đục thân ngô,Yes,,Blog,20,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/cach-cuu-cay-bi-sau-duc-than,#N/A,Sai,23,23,29,-,-,-,-,-,23,34,-,-,-,-,,,,,,,,,,,,,,,,
Chuột & động vật hại,thuốc diệt chuột tốt nhất,các loại thuốc diệt chuột,Yes,8,Blog,70,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/cac-loai-thuoc-diet-chuot,Sai,23,23,19,14,12,27,12,25,23,2,2,2,3,3,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,thuốc trị rỉ sắt cà phê,thuốc đặc trị rỉ sắt,Yes,,Sản phẩm,30,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/norshield-86-2wg,Sai,23,23,14,-,-,-,-,-,23,1,2,2,2,2,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,phytop,phytophthora sầu riêng,Yes,,Blog,20,Tối ưu technical,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/phong-tru-benh-hai-do-nam-phytophthora-tren-cay-sau-rieng,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/phong-tru-benh-hai-do-nam-phytophthora-tren-cay-sau-rieng,#N/A,Đúng,24,24,19,25,25,20,16,19,24,1,1,1,1,1,,,,,,,,,,,,,,,,
Bệnh lý – Tổng hợp,cà phê bị rỉ sắt,rỉ sắt cà phê,Yes,,Blog,40,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-phe/benh-ri-sat-ca-phe,Đúng,24,24,19,18,16,18,18,25,24,-,8,8,5,7,,,,,,,,,,,,,,,,
Kinh doanh BVTV,sản xuất thuốc bảo vệ thực vật,sản xuất thuốc bảo vệ thực vật,Yes,,Blog,40,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat,#N/A,Sai,24,24,22,21,26,22,26,28,24,31,18,18,-,49,,,,,,,,,,,,,,,,
Chuột & động vật hại,mua thuốc diệt chuột,thuốc diệt chuột,Yes,,DMSP,70,Tối ưu technical,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot/thuoc-diet-chuot-storm-0-005,https://www.hoptrisummit.com/san-pham/suc-khoe-cong-dong/diet-chuot,Sai,27,27,26,26,24,24,23,24,27,-,38,38,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,thuốc trị đạo ôn,thuốc đặc trị đạo ôn,Yes,,Sản phẩm,170,Tối ưu content,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-dao-on-la-lua-va-cach-phong-tru,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh/taiyou-20sc,Sai,27,27,25,24,24,26,-,28,27,11,8,8,7,9,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,lá sầu riêng bị đốm vàng,sầu riêng bị vàng lá,Yes,,Blog,90,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/phong-tru-benh-vang-la-thoi-re-tren-cay-sau-rieng,#N/A,Sai,28,28,11,-,19,33,-,20,28,-,25,25,12,-,,,,,,,,,,,,,,,,
Thuốc BVTV,thuốc trị nấm bệnh cây trồng,thuốc trừ nấm bệnh,Yes,,Sản phẩm,50,Tối ưu content,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-benh,#N/A,Sai,28,28,30,51,58,-,45,27,28,9,24,24,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,xì mủ,xì mủ,No,,Blog,50,Viết mới,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,https://hoptrisummit.com/quy-trinh-giai-phap/cay-co-mui/xi-mu,Đúng,28,28,-,25,24,31,25,-,28,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,thuốc trị phấn trắng cho dâu tây,thuốc trị phấn trắng cho dâu tây,Yes,,Blog,10,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/ray-phan-trang-bien-phap-phong-tru,#N/A,Sai,32,32,29,29,30,28,27,28,32,16,14,14,13,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,bệnh sương mai trên bắp cải,bệnh sương mai trên bắp cải,Yes,,Blog,10,Viết mới,,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-gia-suong-mai,#N/A,Sai,33,33,28,26,30,35,39,30,33,10,7,7,4,5,,,,,,,,,,,,,,,,
Bệnh lý – Sầu riêng,thối trái sầu riêng,thối trái sầu riêng,Yes,,Blog,260,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/phong-tru-benh-vang-la-thoi-re-tren-cay-sau-rieng,#N/A,Sai,33,33,-,-,28,-,-,-,33,1,4,4,ND,5,,,,,,,,,,,,,,,,
Kỹ thuật canh tác – Lúa,chăm sóc lúa sau cấy,chăm sóc lúa sau cấy,Yes,,Blog,20,Viết mới,,http://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/ky-thuat-cham-soc-lua-gieo-sa,#N/A,Sai,36,36,28,11,11,14,13,15,36,7,11,11,-,8,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,thuốc trừ sâu hữu cơ,thuốc trừ sâu sinh học là gì,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-sau-sinh-hoc-la-gi,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat/thuoc-tru-sau,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/thuoc-tru-sau-sinh-hoc-la-gi,Sai,39,39,36,36,38,35,45,39,39,47,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,thuốc trị bệnh héo xanh trên cây ớt,thuốc trị bệnh héo xanh trên cây ớt,Yes,6,Blog,40,Viết mới,,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ot/benh-than-thu-tren-ot-va-cach-phong-tru,#N/A,Sai,40,40,9,9,9,10,10,13,40,1,2,2,2,-,,,,,,,,,,,,,,,,
Thuốc BVTV,thuốc bảo vệ thực vật sinh học,các loại thuốc bảo vệ thực vật sinh học,Yes,,Blog,140,Viết mới,,https://www.hoptrisummit.com/san-pham/thuoc-bao-ve-thuc-vat,#N/A,Sai,48,48,41,41,40,37,39,37,48,5,6,6,5,7,,,,,,,,,,,,,,,,
Sâu hại – Tổng hợp,sử dụng thuốc trừ sâu,phun thuốc trừ sâu đúng cách,Yes,,Blog,90,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/phun-thuoc-tru-sau-dung-cach,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-sau-rieng/ky-thuat-cham-soc-va-phong-tru-sau-benh-hai-sau-rieng,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/phun-thuoc-tru-sau-dung-cach,Sai,74,74,22,-,32,44,42,44,74,19,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,bệnh đốm đen,bệnh đốm đen,Yes,,Blog,90,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,5,20,20,-,30,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,bệnh đốm phấn,bệnh đốm phấn,Yes,,Blog,30,Viết mới,https://www.hoptrisummit.com/tin-tuc/tin-nong-nghiep/benh-gia-suong-mai,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-thanh-long/benh-dom-trang-thanh-long-va-quy-trinh-quan-ly-hop-tri,#N/A,Sai,-,-,11,-,-,8,55,55,-,-,14,14,7,9,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,bệnh đốm vi khuẩn,bệnh đốm vi khuẩn,Yes,,Blog,30,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,52,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,bệnh nấm đen,bệnh nấm đen,No,,Blog,90,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,5,4,4,3,6,,,,,,,,,,,,,,,,
Bệnh lý – Rau màu,phun thuốc sương cho vườn cà chua mới ra quả,bệnh sương mai cà chua,Yes,3,Blog,10,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-chua/benh-suong-mai-tren-cay-ca-chua,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-trong-khac/cay-ca-chua/phong-tru-benh-hai-cay-ca-chua,Indexed,Sai,-,-,12,-,18,12,-,9,-,-,-,-,-,-,,,,,,,,,,,,,,,,
Bệnh lý – Lúa,bệnh vàng lùn trên lúa,bệnh vàng lùn trên lúa,Yes,,Blog,70,Viết mới,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,https://www.hoptrisummit.com/quy-trinh-giai-phap/cay-lua/benh-lun-xoan-la,Đúng,-,-,-,52,50,52,53,-,-,3,-,-,-,9,,,,,,,,,,,,,,,,
Phân bón – Vi lượng,bo hữu cơ,bo hữu cơ,Yes,,Blog,30,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,15,3,3,4,7,,,,,,,,,,,,,,,,
Sâu hại – Lúa,bọ xít hôi hại lúa,bọ xít hôi hại lúa,Yes,,Blog,140,Viết mới,,,#N/A,Đúng,-,-,-,-,-,-,-,-,-,2,5,5,6,7,,,,,,,,,,,,,,,,
